event_date,spot_id,conteo_vistas
20250519,35392,1
20250519,48528,2
20250519,2403,1
20250519,35346,1
20250519,20586,1
20250519,20831,1
20250519,45076,1
20250519,41955,1
20250519,39966,1
20250519,38209,1
20250427,33883,2
20250427,44277,2
20250427,11369,1
20250427,42046,1
20250427,43094,1
20250218,23222,1
20250218,29278,1
20250218,37325,1
20250218,12826,1
20250218,2969,1
20250218,3047,1
20250218,5659,3
20250218,40048,1
20250218,39819,1
20250218,20736,1
20250218,12541,1
20250218,15230,1
20250218,15275,2
20250218,37885,2
20250218,22994,1
20250218,32660,1
20250218,23563,1
20250218,40971,1
20250218,18273,1
20250218,39429,1
20250218,36681,1
20250218,30161,1
20250113,34341,1
20250113,28722,1
20250113,19209,1
20250113,31503,1
20250113,27693,1
20250113,28494,1
20250113,27772,1
20250113,1654,1
20250113,28693,1
20250113,15231,1
20250113,15736,1
20250113,19836,1
20250113,35472,1
20250113,28614,1
20250113,29214,1
20250113,33360,2
20241219,31593,1
20241219,36032,1
20241219,3030,1
20250227,32473,1
20250227,29111,1
20250227,20738,1
20250227,37350,1
20250227,28147,1
20250227,13619,2
20250227,12309,1
20250227,15235,1
20250227,18161,1
20250227,38172,1
20250227,25496,1
20250227,42152,1
20250227,42402,1
20250518,36334,1
20250518,46919,1
20250518,14585,1
20250518,26151,1
20250518,46027,1
20250518,884,1
20250518,15133,1
20250518,28518,2
20250518,41437,1
20250518,15028,1
20250314,30606,1
20250314,36470,1
20250314,39347,1
20250314,981,1
20250314,35824,1
20250314,15259,1
20250314,44054,1
20250314,44210,1
20250314,35645,1
20250414,10078,1
20250414,46887,3
20250414,39144,1
20250414,26689,1
20250414,20849,1
20250414,40237,1
20250414,30579,1
20250414,5459,1
20250414,2982,1
20250414,35512,1
20250414,23256,1
20250414,26514,1
20250414,36755,1
20250414,18933,1
20250414,23235,1
20250328,28679,1
20250328,37004,3
20250328,35343,1
20250328,32790,1
20250328,44876,2
20250328,42514,1
20250328,20205,1
20250328,12738,1
20250328,29278,1
20250328,34876,1
20250328,37232,1
20250328,23535,2
20250328,16813,1
20250328,37194,1
20250328,41853,1
20250429,29671,1
20250429,41915,1
20250429,1082,1
20250429,42334,1
20250429,47561,1
20250429,47557,2
20250429,27596,1
20250429,41635,1
20250429,15133,1
20250429,45835,1
20250429,45069,1
20250429,42118,1
20250429,33546,1
20250515,46601,2
20250515,44381,1
20250515,42504,1
20250515,45873,1
20250515,47455,2
20250515,45800,2
20250515,29023,1
20250515,33846,1
20250515,25538,1
20250515,2753,1
20250515,50419,2
20250515,46121,1
20250515,1005,1
20250515,35897,1
20250515,36642,1
20250515,3006,2
20250515,39122,1
20250515,28494,1
20250515,50394,1
20250515,47760,1
20250515,23549,1
20250515,20843,1
20250515,15715,1
20250217,27775,1
20250217,12200,1
20250217,5659,2
20250217,28540,1
20250217,5728,1
20250217,36582,1
20250217,37764,1
20250217,14897,1
20250217,23735,1
20250217,14949,1
20250217,28594,1
20250217,24421,1
20250217,31231,1
20250217,13857,3
20250430,43215,1
20250430,46260,1
20250430,2110,1
20250430,39131,1
20250430,36374,1
20250430,12826,1
20250430,35555,1
20250430,32819,1
20250430,46967,1
20250430,36461,1
20250430,28530,1
20250430,38912,1
20250401,28206,1
20250401,29464,1
20250401,31897,1
20250401,39721,1
20250401,41834,1
20250401,45248,2
20250401,30201,1
20250401,27294,1
20250401,15215,1
20250401,20846,1
20250401,26151,1
20250401,37229,1
20250401,37713,1
20250321,41268,1
20250321,11481,1
20250321,15258,2
20250321,39216,1
20250321,43099,2
20250321,23589,1
20250321,37236,1
20250321,23095,1
20250321,28792,1
20250321,1744,1
20250321,41965,2
20250321,21272,1
20250321,44773,1
20250321,27684,1
20250321,36580,1
20250321,20619,2
20250131,36295,2
20250131,20601,1
20250131,30604,1
20250131,15269,1
20250131,1725,1
20250131,23041,1
20250131,34129,1
20250131,36382,1
20250131,26984,1
20241215,34612,1
20241215,33919,1
20250209,37675,1
20250209,27058,1
20250424,42120,1
20250424,28438,1
20250424,15124,1
20250424,32512,2
20250424,46486,1
20250424,44992,1
20250424,36581,1
20250424,36465,1
20250424,20741,3
20250424,47629,1
20250424,40755,1
20250424,20586,1
20250424,33152,1
20250424,42161,1
20250424,15712,1
20250424,18951,1
20250424,12874,1
20250423,47101,1
20250423,12877,1
20250423,28161,1
20250423,15037,2
20250423,36505,1
20250423,47696,1
20250423,46055,1
20250423,46026,1
20250423,46640,1
20250423,47387,1
20250423,36334,1
20250423,32867,1
20250423,31265,1
20250423,40201,1
20250127,36408,1
20250127,36406,2
20250127,29124,1
20250127,25983,1
20250127,36462,1
20250127,30046,1
20250127,15230,2
20250415,46608,1
20250415,39093,1
20250415,31462,1
20250415,46754,1
20250415,35640,1
20250415,19836,2
20250415,5311,2
20250415,46832,1
20250205,39226,1
20250205,11614,1
20250205,36583,1
20250205,36788,1
20250205,33156,1
20250205,14938,2
20250205,39540,1
20250205,36587,1
20250205,3053,1
20250205,23536,1
20250205,39180,1
20250205,14914,1
20250205,18101,1
20250205,13223,1
20250205,30976,1
20250205,15235,1
20250205,36343,1
20250219,39692,1
20250219,39936,1
20250219,28029,1
20250219,40881,1
20250219,36334,1
20250219,36577,1
20250219,39450,1
20250219,19998,2
20250219,23469,1
20250219,27985,1
20250219,23535,1
20250219,1850,2
20250409,36702,2
20250409,33478,1
20250409,43140,1
20250409,28471,1
20250409,45344,1
20250409,29378,1
20250409,28995,1
20250409,45248,1
20250409,32701,1
20250409,46011,1
20250409,14957,1
20250409,20757,1
20250409,34843,1
20250409,28130,1
20250409,26681,3
20250409,31503,1
20250409,36303,1
20250409,42099,1
20250409,11327,1
20250409,31892,1
20250410,31718,1
20250410,40814,1
20250410,31843,1
20250410,27837,3
20250410,45344,2
20250410,36913,1
20250410,2328,1
20250410,33479,2
20250410,17384,1
20250410,45448,1
20250410,27028,1
20250410,35744,1
20250410,36250,1
20250410,32854,1
20250410,45856,1
20250410,44876,1
20250410,45784,1
20250410,30662,1
20250501,40962,1
20250501,44881,1
20250501,29388,1
20250501,23234,1
20250501,39531,1
20250501,30940,1
20250501,23264,2
20250501,27652,2
20241227,28596,1
20241227,28474,1
20241205,34630,1
20241205,28013,1
20241205,28118,1
20241205,27489,1
20241205,33866,1
20241205,23077,2
20250126,35905,1
20250126,35889,1
20250531,26534,1
20250531,49627,1
20250531,47460,1
20250531,37212,1
20250531,2642,1
20250531,30576,1
20250531,15782,1
20250222,25912,1
20250222,41368,1
20250222,35605,1
20250222,37979,1
20250222,22313,1
20250222,28508,1
20250317,38337,1
20250317,18951,1
20250317,27645,1
20250317,42462,1
20250317,42157,1
20250317,42150,1
20250317,40965,1
20250317,12343,1
20250317,39017,1
20250317,43520,1
20250605,48829,1
20250605,50482,1
20250130,15257,1
20250130,36407,1
20250130,38934,1
20250130,15276,1
20250130,33251,1
20250130,19637,1
20250130,17726,1
20250130,37099,1
20250130,30976,1
20250130,23036,1
20250130,13423,1
20250130,36998,1
20250130,29323,1
20250108,31845,1
20250108,27615,1
20250108,9781,2
20250108,15667,1
20250108,15260,1
20250108,15223,1
20250108,29722,1
20250226,37885,2
20250226,27985,1
20250226,31284,1
20250226,30710,1
20250226,12941,1
20250226,23234,1
20250226,14885,1
20250226,5459,1
20250226,28479,1
20250226,41669,1
20250226,29714,1
20250226,18646,1
20250208,23049,1
20250208,23414,1
20250208,33996,1
20250208,35652,1
20250208,39525,1
20250208,15697,1
20250208,29548,1
20250208,37884,2
20250526,46832,1
20250526,34349,1
20250526,52797,1
20250526,33846,1
20250526,46509,1
20250526,51360,1
20250526,38417,1
20250526,39546,1
20250526,45573,1
20250526,42327,1
20250526,47451,1
20250526,47449,1
20250526,23572,1
20241210,20762,2
20241210,30762,1
20241210,23069,1
20241210,23098,1
20241210,34850,1
20250326,28508,1
20250326,43139,1
20250326,42536,1
20250326,11090,1
20250326,30297,1
20250326,13464,1
20250326,31868,1
20250326,20769,1
20250326,19732,1
20250326,42474,1
20250326,42802,1
20250326,27737,1
20250326,41966,3
20250326,5315,2
20250326,39370,1
20250203,34723,1
20250203,39402,2
20250203,27340,1
20250203,5536,1
20250203,30667,1
20250513,49201,1
20250513,49336,3
20250513,46981,1
20250513,49158,2
20250513,11090,1
20250513,41447,1
20250513,36503,1
20250513,48499,1
20250513,30738,1
20250513,23144,1
20250513,23509,1
20250513,23211,1
20250513,23082,2
20250513,16813,1
20250513,41872,1
20250121,38379,1
20250121,37676,1
20250121,34114,1
20250121,15220,1
20250121,14885,2
20250121,15258,1
20250121,12532,1
20250121,14476,2
20250121,30702,1
20250121,30460,1
20250308,32721,1
20250308,42035,1
20250308,15267,1
20250308,15073,2
20250308,35332,1
20250112,29744,1
20241231,14511,1
20241209,18636,1
20241209,35508,1
20241209,35111,1
20241209,23100,1
20241209,15215,1
20241209,2704,1
20241209,17792,1
20250508,46310,1
20250508,47371,1
20250508,2945,1
20250508,46072,1
20250508,40356,1
20250508,42160,1
20250508,42062,1
20250508,47074,2
20250508,51237,1
20250508,34790,1
20250508,35810,1
20250508,46258,1
20250508,18615,1
20250508,45062,1
20250508,38681,1
20250508,43214,1
20250303,31576,1
20250303,34480,1
20250303,32300,1
20250303,27571,1
20250303,42493,1
20250303,14903,1
20250303,5311,1
20250303,26534,1
20250303,38681,1
20250303,37764,1
20250303,36587,1
20250303,304,2
20250303,27116,1
20250303,15220,1
20250303,36249,1
20241226,27029,1
20241226,23276,1
20241218,30454,1
20241218,32709,1
20241218,30556,1
20241218,23360,2
20241218,35709,1
20241218,14515,1
20241218,23235,1
20250207,29727,1
20250207,36535,1
20250207,28095,1
20250207,33592,2
20250207,36811,2
20250207,37723,2
20250207,35346,1
20250207,15697,1
20250207,31799,1
20250207,12410,1
20250207,20699,1
20250207,28671,1
20250207,23375,1
20250207,28674,1
20250604,50591,1
20250604,40361,1
20250604,54048,1
20250604,42248,1
20250604,45437,1
20250604,47320,1
20250604,30976,1
20250604,45050,4
20250604,48503,1
20250604,37712,1
20250604,48858,1
20250604,33037,1
20250604,47250,1
20250604,48635,1
20250604,23179,2
20250604,14948,1
20250517,42544,1
20250517,42743,1
20250517,12960,1
20250517,43380,1
20250517,35443,1
20250517,50425,1
20250517,52621,1
20250517,18374,1
20250517,48918,1
20250517,48570,1
20250304,15275,1
20250304,42505,1
20250304,29092,1
20250304,27229,1
20250304,23449,1
20250304,36549,1
20250304,31405,1
20250304,33251,1
20250304,20757,1
20250304,14887,1
20250304,23234,1
20250304,35353,1
20250304,41927,1
20250304,29558,1
20250304,15230,1
20250125,39054,1
20250125,36406,1
20250125,28654,1
20250125,33214,2
20250125,26910,1
20250125,12203,1
20250125,2593,1
20250125,28492,1
20250212,37700,1
20250212,29087,1
20250212,27345,1
20250212,30051,1
20250212,23249,1
20250212,15810,1
20250212,15272,1
20250212,23509,1
20250212,40720,2
20250212,34732,1
20250212,38943,1
20250212,28995,1
20250417,23443,1
20250417,23291,1
20250417,30555,1
20250417,36389,1
20250417,39064,1
20250417,13144,1
20250417,42064,1
20241214,30639,1
20241214,35886,1
20241214,35694,1
20241214,35297,1
20241214,35700,2
20241214,31265,2
20241214,32571,2
20241214,9829,2
20241214,28674,1
20250221,41454,1
20250221,13040,1
20250221,20092,1
20250221,31693,1
20250221,20799,1
20250221,27825,1
20250221,35343,1
20250221,38179,1
20250221,21122,1
20250221,34475,1
20250221,33468,1
20250603,33062,1
20250603,23082,1
20250603,48481,1
20250603,27982,1
20250603,21584,1
20250603,39547,1
20250603,47086,1
20250603,19249,1
20250603,23541,1
20250603,55590,1
20250603,45555,1
20250603,20842,1
20250603,55635,1
20250603,51961,1
20250603,46258,1
20250603,51956,1
20250107,30976,1
20250107,35598,1
20250107,23175,1
20250107,33091,1
20250107,23218,1
20250107,11797,1
20250107,15230,2
20250107,29115,1
20250413,46512,1
20250413,28540,1
20250413,27058,1
20250413,43713,1
20250413,23483,1
20250525,38008,1
20250525,50780,1
20250525,48598,1
20250525,46877,1
20250525,23234,1
20250525,35111,1
20250522,23095,2
20250522,45994,1
20250522,25424,1
20250522,25423,1
20250522,39040,1
20250522,34328,1
20250522,30960,2
20250522,33152,1
20250522,38727,1
20250522,23080,1
20250522,39178,1
20250522,33883,1
20250522,28619,1
20250522,46067,1
20250522,37934,1
20250529,33951,1
20250529,23259,1
20250529,53112,1
20250529,38930,1
20250529,44354,1
20250529,51956,1
20250529,32721,1
20250529,11699,1
20250529,46084,1
20250529,35307,1
20250529,52052,1
20250529,25218,1
20250422,47413,1
20250422,42562,1
20250422,41730,1
20250422,42082,1
20250422,30574,1
20250422,46025,1
20250422,41097,1
20250422,47376,2
20250422,46316,1
20250422,35538,1
20250422,15083,1
20250422,46245,1
20250422,31057,1
20250422,31234,1
20250422,37758,1
20250422,39329,1
20250422,28960,1
20250103,512,1
20250103,620,1
20250103,27825,1
20250103,36273,1
20250103,32947,1
20250103,11957,1
20250103,5728,1
20250103,2632,2
20250103,35381,1
20250216,40963,1
20250216,39176,1
20250331,41593,1
20250331,44339,1
20250331,29466,1
20250331,18167,1
20250331,39733,1
20250331,27766,1
20250331,12343,1
20250331,14168,1
20250331,2982,1
20250331,20442,3
20250331,23077,1
20250331,31231,1
20250331,34560,1
20250331,39415,2
20250331,30606,1
20250521,33873,1
20250521,36275,1
20250521,20862,1
20250521,35969,1
20250521,32711,2
20250521,49785,1
20250521,42098,1
20250521,50566,3
20250521,47460,1
20250521,28477,1
20250521,27985,1
20250521,41885,1
20250521,30545,1
20250521,5362,1
20250521,44277,1
20250521,47713,1
20250521,35793,1
20250521,52787,3
20250521,28546,1
20250312,28483,1
20250312,43709,1
20250312,35408,1
20250312,42185,1
20250312,14912,1
20250312,43591,1
20250312,26621,1
20250312,15696,1
20250312,23509,1
20241208,33931,1
20241208,32988,2
20241208,14082,1
20241208,12861,1
20250307,38777,1
20250307,38934,1
20250307,42645,2
20250307,2391,1
20250307,14917,1
20250307,15059,1
20250307,15712,2
20250307,15098,1
20250530,49209,1
20250530,43658,1
20250530,49113,1
20250530,40763,1
20250530,29500,1
20250530,28130,1
20250530,37996,1
20250530,52802,1
20250530,43695,1
20250530,44138,1
20250503,34967,1
20250503,37084,1
20250503,28615,1
20250503,37161,1
20250503,2275,1
20250503,37773,1
20250503,36990,1
20250503,39407,1
20250503,46582,1
20250504,20586,1
20250504,45453,1
20250504,30198,1
20250504,42550,1
20250504,30139,1
20250504,27164,1
20250504,38080,1
20250504,42023,1
20250504,38087,1
20250507,2110,1
20250507,29574,1
20250507,30199,1
20250507,36587,1
20250507,12861,1
20250507,14857,1
20250507,50776,1
20250507,50800,1
20250507,39447,1
20250507,28460,1
20250507,35573,1
20250507,47143,1
20250507,29187,1
20250507,29724,1
20250507,35805,1
20250507,35150,1
20250507,16813,1
20250507,33224,1
20250225,37161,2
20250225,42134,1
20250225,35283,1
20250225,35980,1
20250225,38635,1
20250225,41915,2
20250225,9963,1
20250225,14885,1
20250225,28809,1
20250225,24547,1
20250225,33411,1
20250225,28541,1
20250404,44384,1
20250404,18821,1
20250404,41249,1
20250404,13430,1
20250404,23224,1
20250404,27894,1
20250404,38745,1
20250404,28674,1
20250404,11420,1
20250605,23189,1
20250426,31986,2
20250426,2954,1
20250426,47637,1
20250426,39394,1
20250426,44692,1
20241207,28534,1
20241230,15104,1
20241230,36583,2
20241230,35304,1
20241230,35943,1
20241230,12167,2
20241217,32787,1
20241217,34631,1
20241217,15215,1
20250407,15233,1
20250407,42086,1
20250407,45387,1
20250407,42556,1
20250407,34749,1
20250407,8431,2
20250407,13443,1
20250407,31884,1
20250120,1781,1
20250120,31265,1
20250120,31487,1
20250120,30443,2
20250120,36303,1
20250120,28968,1
20250120,36209,1
20250120,28745,1
20250120,27491,1
20250120,33900,2
20250120,12183,1
20250120,27772,1
20250120,27330,1
20250120,27160,1
20250120,36385,1
20250120,15637,1
20250120,31467,1
20250120,28506,1
20250120,36712,2
20250204,38682,1
20250204,15277,1
20250204,10088,1
20250204,10961,1
20250204,37056,1
20250204,318,1
20250204,3058,1
20250204,38229,1
20250204,23262,1
20250204,1725,2
20250204,22828,1
20250204,31884,1
20250204,17726,1
20250204,27330,2
20250204,23198,1
20250204,23509,1
20250204,15275,3
20250204,30743,1
20250204,13392,1
20250211,28114,1
20250211,40129,1
20250211,36533,1
20250211,9934,1
20250211,30661,1
20250211,22104,1
20250211,29647,1
20250211,37735,1
20250211,13347,1
20250211,30943,1
20250211,23244,1
20250211,23134,1
20250211,27645,1
20250211,27646,1
20250211,27164,1
20250211,15131,1
20250211,20033,1
20250211,11897,2
20250211,12134,1
20250211,14897,1
20250516,48959,2
20250516,50416,1
20250516,32490,1
20250516,47422,1
20250516,45271,1
20250516,607,1
20250516,912,1
20250516,29427,1
20250516,46700,1
20250516,39439,1
20250516,11090,1
20250516,29382,1
20250516,27280,1
20250516,44370,1
20250306,38136,1
20250306,2039,1
20250306,35590,1
20250306,15272,1
20250306,36939,1
20250306,30869,1
20250306,31762,1
20250306,14897,1
20250306,30576,1
20250306,20442,2
20250306,15694,1
20250306,27894,1
20250306,21944,1
20250306,39270,1
20250306,41711,1
20250124,27702,1
20250124,23649,1
20250124,18615,1
20250124,35543,1
20250124,1781,1
20250124,30150,1
20250124,35141,1
20250124,27164,1
20250220,40913,1
20250220,28918,2
20250220,28374,1
20250220,27564,1
20250220,28336,1
20250220,37973,1
20250220,27401,1
20250220,29417,1
20250220,29234,1
20250220,29902,1
20250220,27356,1
20250220,31781,1
20250220,29720,1
20250220,39362,1
20250220,35053,1
20250220,17561,1
20250129,23258,1
20250129,28092,1
20250129,20733,1
20250129,34843,1
20250129,18261,1
20250129,31518,1
20250129,2547,1
20250129,35692,1
20250129,38190,2
20250129,36924,1
20250129,1708,1
20250129,11912,2
20250129,36714,1
20250129,37358,1
20250106,23468,1
20250106,23466,1
20250106,26969,1
20250106,14489,2
20250106,16055,1
20250106,35470,2
20250528,1759,1
20250528,28498,2
20250528,33037,2
20250528,39713,1
20250528,36913,1
20250528,47347,1
20250528,37365,1
20250528,27029,1
20250528,38594,1
20250528,40913,1
20250528,28475,1
20250528,28605,1
20250528,41456,1
20250528,28757,1
20250528,18951,3
20250528,47980,1
20250528,46312,1
20250403,43691,1
20250403,23107,1
20250403,38733,1
20250403,17554,1
20250403,25279,1
20250403,26150,1
20250403,2642,1
20250403,32104,1
20250403,23285,1
20250403,462,1
20250403,29378,1
20250403,44878,1
20250403,18114,2
20250403,25346,1
20250403,30026,1
20250403,45574,1
20250302,34644,1
20250302,33039,1
20250302,34977,1
20250302,15712,1
20250512,48494,1
20250512,43451,1
20250512,49739,1
20250512,44908,1
20250512,46299,1
20250512,48484,1
20250512,45071,1
20250512,41955,1
20250512,47307,1
20250512,32640,1
20250512,499,2
20250512,44992,1
20250512,34876,1
20250512,29182,1
20250512,26151,1
20241225,2172,1
20241225,23282,2
20250315,44264,1
20250315,31361,1
20250315,28478,1
20250315,15225,1
20250315,9818,1
20250315,315,1
20250315,43263,1
20250206,30639,1
20250206,33078,1
20250206,35550,1
20250206,39088,1
20250206,31472,1
20250206,30576,1
20250206,23587,1
20250206,27655,1
20250206,20784,1
20250206,25214,1
20250206,29388,1
20250206,39379,1
20250206,1025,1
20250116,20062,1
20250116,11957,1
20250116,35758,2
20250116,30738,2
20250116,33901,1
20250116,36408,1
20250116,27330,1
20250116,35981,1
20250116,36046,1
20250116,21828,1
20250116,35045,1
20250116,36468,1
20250116,37859,1
20250116,37758,1
20241229,19308,1
20250605,15133,1
20250605,13578,1
20250320,42092,1
20250320,29092,1
20250320,28441,1
20250320,31781,1
20250320,2979,1
20250320,44600,2
20250320,42556,1
20250320,39727,1
20250228,35793,1
20250228,41370,1
20250228,34535,1
20250228,35578,1
20250228,37693,1
20250228,31405,1
20250228,28536,1
20250228,34977,1
20250228,18214,1
20250228,15259,2
20250325,42460,1
20250325,23175,1
20250325,20670,1
20250325,20819,1
20250325,15133,1
20250325,36755,1
20250325,37342,1
20250325,32475,1
20250325,26336,1
20250605,18158,1
20250215,17608,1
20250215,23235,1
20250605,50370,2
20250605,46867,1
20250605,48548,1
20250119,36279,1
20250119,27587,1
20250119,28836,1
20250119,37375,1
20250402,5805,1
20250402,28532,1
20250402,28118,1
20250402,28542,1
20250402,35846,1
20250402,24657,1
20250402,27272,1
20250402,15679,1
20250402,22286,1
20250402,13391,1
20250110,37185,1
20250110,2334,1
20250110,1023,1
20250110,2387,1
20250110,33391,1
20250110,15667,1
20250408,2406,1
20250408,41268,3
20250408,45003,1
20250408,32108,1
20250408,26875,1
20250408,29490,1
20250408,42368,1
20250408,5724,1
20250408,12957,1
20250408,31719,1
20250408,39798,1
20250408,36985,1
20250408,44289,1
20250408,23062,1
20250408,38934,1
20250408,40962,1
20250408,34764,1
20250408,38600,1
20250408,32146,1
20250101,23404,1
20250101,31518,1
20250101,1545,2
20250524,44594,1
20250524,12497,1
20250524,45471,1
20250524,49054,1
20250524,38209,1
20250524,11219,1
20250602,35292,1
20250602,36811,1
20250602,52945,1
20250602,26681,1
20250602,54160,1
20250602,27330,1
20250602,31580,1
20250602,28771,1
20250602,28749,1
20250602,34765,1
20250602,23264,1
20250602,28498,1
20250602,48700,1
20250602,33504,1
20250602,41621,1
20250602,33065,1
20250602,13378,1
20250602,54074,1
20250602,26063,1
20250602,23357,1
20250605,44354,2
20250605,55574,1
20241212,2120,1
20241212,29668,1
20241212,33195,1
20241212,35452,1
20250224,36714,1
20250224,37158,1
20250224,39412,1
20250224,37209,2
20250224,39427,1
20250224,13964,1
20250224,1725,1
20250224,36797,1
20250224,23249,1
20250224,36493,1
20250224,33924,1
20250224,30979,1
20250224,20756,1
20241221,23098,1
20250319,30089,2
20250319,44093,1
20250319,28095,1
20250319,42544,1
20250319,42628,1
20250319,35886,1
20250319,41970,1
20250319,14594,1
20250319,35358,1
20250319,43378,1
20250319,42445,1
20250319,29574,1
20250319,36549,1
20250319,28542,1
20250319,37383,1
20250319,36382,1
20250319,41825,1
20250319,32745,1
20250319,41030,1
20250319,43353,3
20250406,40019,1
20250406,28457,2
20250406,40962,1
20250406,36192,1
20250406,42092,2
20250406,31719,1
20250406,833,1
20250406,20607,1
20241216,35147,1
20241216,12493,1
20241216,2768,1
20241216,15659,1
20241216,19314,1
20241216,31034,1
20250329,28494,1
20250329,36251,1
20250329,28537,1
20250329,14957,1
20250329,23514,1
20250329,15235,1
20250324,28750,1
20250324,37378,1
20250324,2168,1
20250324,28540,1
20250324,17445,1
20250324,34884,1
20250324,28936,1
20250324,42033,1
20250324,44661,1
20250324,34434,1
20250324,35332,1
20250324,12778,1
20250324,2635,1
20250324,42156,1
20250324,37192,2
20250324,43691,1
20250324,10806,2
20250324,39161,1
20250324,42585,1
20250324,8154,1
20250324,43502,1
20250316,27684,1
20250316,36461,3
20250316,39357,1
20250316,33295,1
20250316,33869,2
20250316,37769,2
20250316,13124,1
20250316,42109,1
20250223,30552,1
20250223,26704,1
20250223,13089,1
20250223,41106,1
20250511,38759,1
20250511,46700,1
20250511,50370,1
20250511,21326,1
20250511,47079,1
20250511,44833,1
20250511,48570,1
20250511,28262,1
20250511,46287,1
20250511,28542,2
20250416,32302,1
20250416,33772,1
20250416,34471,1
20250416,18049,1
20250416,29989,1
20250416,47076,1
20250416,36680,1
20250416,31837,1
20250416,29548,1
20250416,23062,1
20250416,28568,1
20250416,1877,1
20250416,27596,1
20250416,20846,2
20250416,30808,1
20250214,39062,1
20250214,40318,1
20250214,22562,1
20250214,20728,1
20250214,29822,1
20250214,522,1
20250214,32711,1
20250214,30738,2
20250210,30444,1
20250210,33217,1
20250210,10621,2
20250210,37372,1
20250210,20800,1
20250210,5761,1
20250210,27467,1
20250210,29345,1
20250210,23234,1
20250210,23229,1
20241206,28079,1
20241206,3030,1
20250425,15258,1
20250425,26151,1
20250425,20874,1
20250425,32560,1
20250425,32104,1
20250425,37095,1
20250425,27510,1
20250425,35153,1
20250425,47285,2
20250425,23262,1
20250115,27849,1
20250115,28710,1
20250115,35078,1
20250115,36497,1
20250115,34758,1
20250115,15090,1
20250115,18721,1
20250115,34345,1
20250115,26488,1
20250115,13468,1
20250115,23166,1
20250115,23555,1
20250115,23226,1
20250115,20853,1
20250115,32020,1
20250115,12220,1
20250115,11916,1
20250115,34650,1
20250115,19592,1
20250115,34479,1
20250115,34478,1
20250115,28058,1
20241220,33624,1
20241220,35640,1
20241220,32149,1
20241220,29247,1
20250527,46309,1
20250527,32709,1
20250527,10806,1
20250527,48465,1
20250527,33097,1
20250527,27985,1
20250527,17561,1
20250527,45465,1
20250527,35004,1
20250527,48517,1
20250527,37095,1
20250527,42500,1
20250527,46700,1
20250201,29427,1
20250201,15215,1
20250201,519,1
20250201,19998,1
20250201,34345,1
20250201,10592,1
20250412,29434,1
20250412,29986,1
20250301,315,1
20250301,35856,1
20250301,33474,2
20250301,462,1
20250301,33351,2
20250301,30555,1
20250301,36502,2
20250523,1777,1
20250523,51891,1
20250523,48472,1
20250523,27294,1
20250523,51913,1
20250523,50914,1
20250523,48459,1
20250523,34843,1
20250109,35886,1
20250109,2954,1
20250109,20850,1
20250109,33100,1
20250109,28696,1
20250109,11797,1
20250109,13767,1
20250109,28895,1
20250109,28191,1
20250109,36803,1
20250109,27229,1
20250109,32962,1
20250109,20823,1
20241223,28541,1
20250305,35970,1
20250305,31942,1
20250305,34482,1
20250305,29258,1
20250305,15951,1
20250305,34826,1
20250305,12379,2
20250305,23547,1
20250520,44881,2
20250520,1935,1
20250520,37194,1
20250520,10621,1
20250520,52741,1
20250520,45455,1
20250520,47439,1
20250520,42082,1
20250520,33468,1
20250520,31892,1
20250520,37218,1
20250520,12304,1
20250102,20761,1
20250102,35065,1
20250102,14487,1
20250102,20750,1
20250102,28044,1
20250102,19232,1
20250405,44265,1
20250405,21334,1
20250405,42081,1
20250405,14533,2
20250405,5311,1
20250405,519,1
20250405,28479,1
20250405,32645,1
20250111,1650,1
20250111,15060,1
20250111,35709,1
20250111,5630,1
20250421,33870,2
20250421,33871,1
20250421,13795,1
20250421,42382,1
20250421,45476,1
20250421,44792,1
20250421,46007,1
20250421,47189,2
20250421,40804,1
20250421,13660,1
20250421,18134,1
20250421,19101,1
20250421,23242,1
20250421,39306,1
20250421,32847,1
20250421,37759,1
20250421,31843,1
20250421,46294,1
20250505,36248,1
20250505,27028,1
20250505,41455,1
20250505,35039,1
20250505,32141,1
20250505,38804,1
20250505,32747,1
20250505,45404,1
20250505,23216,1
20250505,46387,1
20250505,30976,1
20250505,19186,1
20250505,13310,1
20250505,33034,1
20250505,46724,1
20250505,47922,1
20250505,24369,1
20250505,41036,2
20250505,45437,1
20250505,30834,1
20250505,47543,1
20250327,41590,1
20250327,30331,1
20250327,33225,1
20250327,34764,1
20250327,27891,1
20250327,33365,2
20250327,20101,1
20250327,36577,1
20250327,23186,1
20250327,11990,1
20250327,32709,1
20250327,32882,1
20250327,28528,1
20250327,15269,2
20250327,10047,1
20250327,26191,1
20250104,35101,1
20250104,31198,1
20250104,34728,1
20250330,42556,1
20250330,29393,1
20250330,44265,1
20250330,14218,1
20250330,31719,1
20241213,13947,2
20250323,38759,1
20250323,14927,1
20250323,43567,1
20250323,12513,1
20250323,30545,1
20250323,41720,1
20250428,28465,1
20250428,27233,1
20250428,1732,1
20250428,43236,1
20250428,43268,1
20250428,47012,2
20250428,9818,1
20250428,42477,1
20250428,41702,1
20250428,31843,1
20250428,33996,1
20250428,46287,1
20250428,20817,1
20250428,33295,1
20250428,23252,1
20250428,31769,1
20250428,46981,1
20250419,10921,1
20250419,30139,2
20250419,29373,1
20250419,46975,3
20250419,43132,1
20250509,49181,1
20250509,44827,1
20250509,48568,1
20250509,43783,1
20250509,32735,1
20250509,31073,1
